Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK34,OUT018,2181.2889135750315
NCN41,OUT046,2181.2889135750315
FDW16,OUT049,2181.2889135750315
FDP46,OUT019,2181.2889135750315
NCD07,OUT013,2181.2889135750315
FDG44,OUT046,2181.2889135750315
FDC20,OUT019,2181.2889135750315
FDB23,OUT013,2181.2889135750315
DRK59,OUT018,2181.2889135750315
FDT31,OUT049,2181.2889135750315
FDB15,OUT018,2181.2889135750315
FDI56,OUT027,2181.2889135750315
NCQ17,OUT017,2181.2889135750315
FDH44,OUT017,2181.2889135750315
FDP40,OUT049,2181.2889135750315
NCR17,OUT027,2181.2889135750315
NCO53,OUT017,2181.2889135750315
FDG38,OUT010,2181.2889135750315
FDO01,OUT049,2181.2889135750315
NCQ43,OUT045,2181.2889135750315
FDU47,OUT018,2181.2889135750315
FDZ02,OUT017,2181.2889135750315
FDS04,OUT010,2181.2889135750315
FDQ31,OUT049,2181.2889135750315
FDT57,OUT027,2181.2889135750315
FDK50,OUT013,2181.2889135750315
FDB49,OUT046,2181.2889135750315
FDN56,OUT045,2181.2889135750315
FDU02,OUT049,2181.2889135750315
FDK26,OUT046,2181.2889135750315
DRA24,OUT027,2181.2889135750315
FDF53,OUT013,2181.2889135750315
NCZ30,OUT049,2181.2889135750315
FDF14,OUT017,2181.2889135750315
FDU40,OUT045,2181.2889135750315
NCL18,OUT017,2181.2889135750315
FDP25,OUT018,2181.2889135750315
NCV05,OUT045,2181.2889135750315
FDV49,OUT035,2181.2889135750315
FDJ56,OUT049,2181.2889135750315
FDI40,OUT035,2181.2889135750315
NCK05,OUT027,2181.2889135750315
NCI43,OUT018,2181.2889135750315
NCE42,OUT013,2181.2889135750315
FDP40,OUT046,2181.2889135750315
FDU40,OUT035,2181.2889135750315
DRK47,OUT013,2181.2889135750315
FDR32,OUT045,2181.2889135750315
FDS43,OUT027,2181.2889135750315
FDH50,OUT045,2181.2889135750315
FDZ09,OUT046,2181.2889135750315
FDS19,OUT010,2181.2889135750315
NCU30,OUT035,2181.2889135750315
FDI27,OUT045,2181.2889135750315
FDQ09,OUT013,2181.2889135750315
FDB35,OUT046,2181.2889135750315
DRD12,OUT035,2181.2889135750315
FDW07,OUT049,2181.2889135750315
DRE13,OUT013,2181.2889135750315
FDR11,OUT035,2181.2889135750315
DRG36,OUT045,2181.2889135750315
DRD37,OUT010,2181.2889135750315
FDX03,OUT013,2181.2889135750315
FDU46,OUT045,2181.2889135750315
FDV03,OUT046,2181.2889135750315
FDZ37,OUT027,2181.2889135750315
FDI24,OUT013,2181.2889135750315
FDX33,OUT049,2181.2889135750315
FDG47,OUT018,2181.2889135750315
FDZ57,OUT035,2181.2889135750315
FDT04,OUT035,2181.2889135750315
FDO49,OUT027,2181.2889135750315
NCB43,OUT017,2181.2889135750315
NCL53,OUT035,2181.2889135750315
FDM01,OUT013,2181.2889135750315
FDO12,OUT018,2181.2889135750315
FDO13,OUT019,2181.2889135750315
FDI04,OUT045,2181.2889135750315
NCK05,OUT035,2181.2889135750315
FDP28,OUT018,2181.2889135750315
FDJ44,OUT049,2181.2889135750315
FDS25,OUT027,2181.2889135750315
FDC02,OUT046,2181.2889135750315
FDT23,OUT013,2181.2889135750315
NCD31,OUT010,2181.2889135750315
FDV19,OUT013,2181.2889135750315
NCQ30,OUT019,2181.2889135750315
NCD18,OUT018,2181.2889135750315
FDL10,OUT046,2181.2889135750315
FDX20,OUT035,2181.2889135750315
FDM32,OUT013,2181.2889135750315
FDR09,OUT010,2181.2889135750315
FDL34,OUT027,2181.2889135750315
NCK42,OUT045,2181.2889135750315
FDU23,OUT045,2181.2889135750315
DRI01,OUT018,2181.2889135750315
FDG16,OUT049,2181.2889135750315
FDY56,OUT018,2181.2889135750315
FDO24,OUT035,2181.2889135750315
NCV29,OUT046,2181.2889135750315
FDQ48,OUT046,2181.2889135750315
FDU15,OUT017,2181.2889135750315
FDS47,OUT035,2181.2889135750315
FDO50,OUT049,2181.2889135750315
FDW48,OUT035,2181.2889135750315
FDV20,OUT010,2181.2889135750315
FDW47,OUT049,2181.2889135750315
FDA07,OUT027,2181.2889135750315
FDZ16,OUT027,2181.2889135750315
FDN09,OUT027,2181.2889135750315
FDB50,OUT017,2181.2889135750315
NCL06,OUT049,2181.2889135750315
DRG03,OUT027,2181.2889135750315
DRM59,OUT045,2181.2889135750315
FDU25,OUT017,2181.2889135750315
NCU42,OUT017,2181.2889135750315
FDH21,OUT010,2181.2889135750315
DRO47,OUT035,2181.2889135750315
FDC44,OUT027,2181.2889135750315
NCL29,OUT045,2181.2889135750315
FDL48,OUT046,2181.2889135750315
FDJ21,OUT018,2181.2889135750315
FDT40,OUT046,2181.2889135750315
NCD43,OUT010,2181.2889135750315
FDM28,OUT046,2181.2889135750315
FDR35,OUT046,2181.2889135750315
NCP17,OUT018,2181.2889135750315
FDT23,OUT045,2181.2889135750315
FDX15,OUT046,2181.2889135750315
NCU42,OUT027,2181.2889135750315
FDV23,OUT027,2181.2889135750315
FDY34,OUT019,2181.2889135750315
FDE16,OUT010,2181.2889135750315
FDV60,OUT045,2181.2889135750315
FDQ44,OUT046,2181.2889135750315
FDZ09,OUT013,2181.2889135750315
FDW36,OUT049,2181.2889135750315
NCZ30,OUT027,2181.2889135750315
FDL09,OUT045,2181.2889135750315
FDE05,OUT017,2181.2889135750315
DRO35,OUT017,2181.2889135750315
FDN60,OUT017,2181.2889135750315
NCZ29,OUT046,2181.2889135750315
FDX08,OUT018,2181.2889135750315
FDZ16,OUT010,2181.2889135750315
DRL37,OUT013,2181.2889135750315
FDL21,OUT035,2181.2889135750315
FDW10,OUT017,2181.2889135750315
FDB53,OUT035,2181.2889135750315
DRM49,OUT035,2181.2889135750315
NCD06,OUT049,2181.2889135750315
FDN10,OUT027,2181.2889135750315
FDS13,OUT019,2181.2889135750315
FDH38,OUT049,2181.2889135750315
FDY21,OUT027,2181.2889135750315
FDT60,OUT045,2181.2889135750315
DRZ24,OUT049,2181.2889135750315
FDW56,OUT049,2181.2889135750315
FDG57,OUT045,2181.2889135750315
FDY14,OUT013,2181.2889135750315
FDS19,OUT017,2181.2889135750315
FDX01,OUT035,2181.2889135750315
FDV32,OUT017,2181.2889135750315
DRI39,OUT017,2181.2889135750315
NCU05,OUT018,2181.2889135750315
NCA29,OUT017,2181.2889135750315
FDO10,OUT019,2181.2889135750315
DRL47,OUT045,2181.2889135750315
FDA50,OUT019,2181.2889135750315
FDU23,OUT027,2181.2889135750315
FDR27,OUT018,2181.2889135750315
DRH36,OUT017,2181.2889135750315
FDZ51,OUT013,2181.2889135750315
FDQ40,OUT019,2181.2889135750315
FDB17,OUT019,2181.2889135750315
FDQ16,OUT017,2181.2889135750315
FDG09,OUT017,2181.2889135750315
DRI59,OUT017,2181.2889135750315
FDH47,OUT013,2181.2889135750315
FDA21,OUT046,2181.2889135750315
NCO05,OUT013,2181.2889135750315
NCL31,OUT019,2181.2889135750315
NCH42,OUT017,2181.2889135750315
FDG57,OUT013,2181.2889135750315
NCQ50,OUT027,2181.2889135750315
FDK24,OUT045,2181.2889135750315
DRG39,OUT049,2181.2889135750315
FDX46,OUT035,2181.2889135750315
FDY01,OUT013,2181.2889135750315
FDJ40,OUT035,2181.2889135750315
FDS01,OUT049,2181.2889135750315
FDJ09,OUT017,2181.2889135750315
FDT49,OUT049,2181.2889135750315
FDW50,OUT049,2181.2889135750315
FDV39,OUT017,2181.2889135750315
FDY36,OUT017,2181.2889135750315
NCE18,OUT013,2181.2889135750315
FDB05,OUT019,2181.2889135750315
FDK14,OUT018,2181.2889135750315
FDP10,OUT046,2181.2889135750315
FDC45,OUT035,2181.2889135750315
FDS48,OUT035,2181.2889135750315
FDX04,OUT019,2181.2889135750315
FDQ20,OUT027,2181.2889135750315
FDU13,OUT045,2181.2889135750315
NCR53,OUT013,2181.2889135750315
FDN49,OUT049,2181.2889135750315
FDR31,OUT013,2181.2889135750315
DRI03,OUT027,2181.2889135750315
FDL58,OUT046,2181.2889135750315
NCJ05,OUT013,2181.2889135750315
FDS10,OUT017,2181.2889135750315
FDK34,OUT027,2181.2889135750315
FDW48,OUT019,2181.2889135750315
FDE08,OUT027,2181.2889135750315
NCH06,OUT027,2181.2889135750315
FDV08,OUT018,2181.2889135750315
FDQ15,OUT046,2181.2889135750315
FDL56,OUT027,2181.2889135750315
DRC12,OUT046,2181.2889135750315
FDX49,OUT013,2181.2889135750315
FDJ09,OUT035,2181.2889135750315
FDN23,OUT027,2181.2889135750315
DRD01,OUT018,2181.2889135750315
FDS43,OUT045,2181.2889135750315
FDY48,OUT019,2181.2889135750315
FDU12,OUT010,2181.2889135750315
FDX33,OUT046,2181.2889135750315
FDH45,OUT018,2181.2889135750315
FDJ10,OUT013,2181.2889135750315
FDX32,OUT018,2181.2889135750315
DRG51,OUT049,2181.2889135750315
NCB31,OUT018,2181.2889135750315
FDW47,OUT010,2181.2889135750315
FDT20,OUT027,2181.2889135750315
FDI34,OUT046,2181.2889135750315
FDH56,OUT010,2181.2889135750315
DRJ47,OUT013,2181.2889135750315
FDP04,OUT027,2181.2889135750315
NCZ06,OUT049,2181.2889135750315
FDY37,OUT045,2181.2889135750315
FDO46,OUT049,2181.2889135750315
FDI10,OUT049,2181.2889135750315
NCT42,OUT018,2181.2889135750315
FDE29,OUT018,2181.2889135750315
FDQ11,OUT027,2181.2889135750315
FDS20,OUT013,2181.2889135750315
FDR26,OUT018,2181.2889135750315
NCH43,OUT019,2181.2889135750315
FDO25,OUT018,2181.2889135750315
FDB40,OUT018,2181.2889135750315
FDB14,OUT019,2181.2889135750315
FDW23,OUT035,2181.2889135750315
FDZ23,OUT018,2181.2889135750315
FDX35,OUT017,2181.2889135750315
FDX24,OUT046,2181.2889135750315
DRG15,OUT017,2181.2889135750315
FDY60,OUT046,2181.2889135750315
FDK02,OUT018,2181.2889135750315
FDK24,OUT027,2181.2889135750315
NCA05,OUT035,2181.2889135750315
FDN33,OUT027,2181.2889135750315
FDA09,OUT017,2181.2889135750315
FDK50,OUT035,2181.2889135750315
NCE55,OUT017,2181.2889135750315
FDG12,OUT049,2181.2889135750315
FDC37,OUT013,2181.2889135750315
DRG15,OUT046,2181.2889135750315
FDQ58,OUT046,2181.2889135750315
FDQ51,OUT010,2181.2889135750315
FDR46,OUT010,2181.2889135750315
FDC50,OUT018,2181.2889135750315
FDJ09,OUT046,2181.2889135750315
NCC18,OUT035,2181.2889135750315
FDL04,OUT013,2181.2889135750315
FDH48,OUT049,2181.2889135750315
FDD38,OUT049,2181.2889135750315
FDT47,OUT027,2181.2889135750315
FDE41,OUT045,2181.2889135750315
FDH19,OUT017,2181.2889135750315
FDW26,OUT017,2181.2889135750315
FDW35,OUT017,2181.2889135750315
FDQ55,OUT045,2181.2889135750315
FDV22,OUT049,2181.2889135750315
NCN29,OUT019,2181.2889135750315
FDQ26,OUT035,2181.2889135750315
FDV24,OUT045,2181.2889135750315
FDG50,OUT017,2181.2889135750315
NCF42,OUT019,2181.2889135750315
FDT46,OUT017,2181.2889135750315
DRE49,OUT027,2181.2889135750315
FDV56,OUT045,2181.2889135750315
FDD32,OUT018,2181.2889135750315
NCN19,OUT035,2181.2889135750315
FDQ48,OUT013,2181.2889135750315
FDW34,OUT027,2181.2889135750315
NCS38,OUT045,2181.2889135750315
FDL58,OUT018,2181.2889135750315
FDY59,OUT045,2181.2889135750315
FDZ03,OUT046,2181.2889135750315
FDP60,OUT045,2181.2889135750315
NCI30,OUT046,2181.2889135750315
FDO03,OUT019,2181.2889135750315
FDZ20,OUT046,2181.2889135750315
FDQ31,OUT027,2181.2889135750315
FDY03,OUT018,2181.2889135750315
FDW45,OUT045,2181.2889135750315
NCO41,OUT010,2181.2889135750315
FDK16,OUT013,2181.2889135750315
FDZ16,OUT035,2181.2889135750315
NCD18,OUT017,2181.2889135750315
FDF52,OUT013,2181.2889135750315
FDF09,OUT035,2181.2889135750315
FDW43,OUT017,2181.2889135750315
FDU19,OUT017,2181.2889135750315
FDA50,OUT035,2181.2889135750315
FDS48,OUT013,2181.2889135750315
NCH07,OUT013,2181.2889135750315
NCK54,OUT013,2181.2889135750315
FDD53,OUT019,2181.2889135750315
FDV58,OUT035,2181.2889135750315
FDI08,OUT035,2181.2889135750315
FDD08,OUT018,2181.2889135750315
FDX34,OUT045,2181.2889135750315
FDX55,OUT045,2181.2889135750315
NCS05,OUT045,2181.2889135750315
FDL04,OUT035,2181.2889135750315
FDJ53,OUT018,2181.2889135750315
FDB47,OUT049,2181.2889135750315
NCS29,OUT019,2181.2889135750315
FDB33,OUT045,2181.2889135750315
FDL52,OUT019,2181.2889135750315
FDB03,OUT035,2181.2889135750315
FDW20,OUT035,2181.2889135750315
FDT10,OUT018,2181.2889135750315
FDK04,OUT027,2181.2889135750315
NCL07,OUT045,2181.2889135750315
FDZ31,OUT046,2181.2889135750315
FDE45,OUT035,2181.2889135750315
NCK54,OUT018,2181.2889135750315
DRE15,OUT019,2181.2889135750315
NCQ38,OUT035,2181.2889135750315
FDB08,OUT027,2181.2889135750315
DRF49,OUT018,2181.2889135750315
DRC27,OUT049,2181.2889135750315
FDB37,OUT049,2181.2889135750315
FDS35,OUT046,2181.2889135750315
FDE47,OUT049,2181.2889135750315
NCT53,OUT027,2181.2889135750315
FDL14,OUT046,2181.2889135750315
FDP21,OUT019,2181.2889135750315
NCV54,OUT045,2181.2889135750315
NCO41,OUT035,2181.2889135750315
FDQ59,OUT035,2181.2889135750315
FDQ01,OUT018,2181.2889135750315
FDQ48,OUT017,2181.2889135750315
FDP09,OUT049,2181.2889135750315
FDK55,OUT013,2181.2889135750315
NCJ43,OUT027,2181.2889135750315
FDI07,OUT035,2181.2889135750315
NCW41,OUT027,2181.2889135750315
FDG33,OUT049,2181.2889135750315
NCO05,OUT027,2181.2889135750315
FDH53,OUT035,2181.2889135750315
FDR49,OUT046,2181.2889135750315
FDF33,OUT027,2181.2889135750315
FDQ51,OUT017,2181.2889135750315
FDZ38,OUT013,2181.2889135750315
FDV52,OUT045,2181.2889135750315
FDM50,OUT035,2181.2889135750315
FDV60,OUT017,2181.2889135750315
FDG60,OUT013,2181.2889135750315
FDN13,OUT013,2181.2889135750315
DRN59,OUT027,2181.2889135750315
FDU02,OUT017,2181.2889135750315
FDZ58,OUT018,2181.2889135750315
NCQ38,OUT013,2181.2889135750315
FDF39,OUT045,2181.2889135750315
FDT03,OUT017,2181.2889135750315
FDN09,OUT013,2181.2889135750315
FDJ02,OUT035,2181.2889135750315
FDN44,OUT027,2181.2889135750315
FDQ34,OUT045,2181.2889135750315
FDX31,OUT046,2181.2889135750315
NCH55,OUT010,2181.2889135750315
DRM47,OUT046,2181.2889135750315
DRL01,OUT027,2181.2889135750315
FDO12,OUT017,2181.2889135750315
NCK30,OUT045,2181.2889135750315
FDP16,OUT017,2181.2889135750315
NCG06,OUT018,2181.2889135750315
FDX36,OUT046,2181.2889135750315
FDT09,OUT017,2181.2889135750315
FDF08,OUT035,2181.2889135750315
FDA43,OUT010,2181.2889135750315
NCN06,OUT017,2181.2889135750315
DRF15,OUT013,2181.2889135750315
NCX05,OUT013,2181.2889135750315
FDM21,OUT035,2181.2889135750315
NCG54,OUT027,2181.2889135750315
FDD26,OUT045,2181.2889135750315
FDU23,OUT035,2181.2889135750315
FDO37,OUT045,2181.2889135750315
FDP19,OUT010,2181.2889135750315
FDT13,OUT046,2181.2889135750315
FDY07,OUT018,2181.2889135750315
DRI47,OUT049,2181.2889135750315
NCW42,OUT019,2181.2889135750315
NCQ50,OUT013,2181.2889135750315
FDQ09,OUT045,2181.2889135750315
FDI20,OUT027,2181.2889135750315
NCP05,OUT049,2181.2889135750315
FDH02,OUT017,2181.2889135750315
FDH45,OUT045,2181.2889135750315
DRG49,OUT010,2181.2889135750315
FDA37,OUT035,2181.2889135750315
FDS13,OUT017,2181.2889135750315
NCW42,OUT027,2181.2889135750315
FDK15,OUT018,2181.2889135750315
FDX51,OUT046,2181.2889135750315
FDJ20,OUT013,2181.2889135750315
DRK59,OUT017,2181.2889135750315
FDL45,OUT018,2181.2889135750315
FDH41,OUT013,2181.2889135750315
FDD05,OUT045,2181.2889135750315
FDZ39,OUT045,2181.2889135750315
FDY35,OUT019,2181.2889135750315
NCE06,OUT018,2181.2889135750315
FDE57,OUT027,2181.2889135750315
FDD33,OUT018,2181.2889135750315
FDQ10,OUT045,2181.2889135750315
FDN15,OUT013,2181.2889135750315
FDS50,OUT046,2181.2889135750315
FDX21,OUT046,2181.2889135750315
FDL58,OUT035,2181.2889135750315
FDK09,OUT035,2181.2889135750315
FDS08,OUT027,2181.2889135750315
FDE20,OUT035,2181.2889135750315
FDF04,OUT045,2181.2889135750315
FDA50,OUT049,2181.2889135750315
FDX08,OUT049,2181.2889135750315
FDD05,OUT027,2181.2889135750315
FDG41,OUT018,2181.2889135750315
FDU39,OUT027,2181.2889135750315
NCQ43,OUT046,2181.2889135750315
NCY42,OUT045,2181.2889135750315
FDF26,OUT027,2181.2889135750315
FDC20,OUT035,2181.2889135750315
FDX14,OUT046,2181.2889135750315
DRC49,OUT027,2181.2889135750315
FDM40,OUT017,2181.2889135750315
FDE10,OUT017,2181.2889135750315
NCU17,OUT045,2181.2889135750315
FDB36,OUT027,2181.2889135750315
DRF13,OUT018,2181.2889135750315
FDL13,OUT018,2181.2889135750315
NCH55,OUT049,2181.2889135750315
NCF18,OUT013,2181.2889135750315
FDC09,OUT010,2181.2889135750315
FDV09,OUT046,2181.2889135750315
FDV09,OUT035,2181.2889135750315
FDU16,OUT013,2181.2889135750315
FDD26,OUT046,2181.2889135750315
NCA29,OUT013,2181.2889135750315
FDZ26,OUT018,2181.2889135750315
FDT56,OUT010,2181.2889135750315
FDF22,OUT045,2181.2889135750315
FDH21,OUT045,2181.2889135750315
FDD44,OUT046,2181.2889135750315
FDS56,OUT017,2181.2889135750315
FDF21,OUT049,2181.2889135750315
FDM44,OUT018,2181.2889135750315
DRK01,OUT049,2181.2889135750315
FDO22,OUT035,2181.2889135750315
FDP57,OUT045,2181.2889135750315
DRF49,OUT019,2181.2889135750315
DRK11,OUT018,2181.2889135750315
FDT51,OUT018,2181.2889135750315
FDE58,OUT017,2181.2889135750315
FDT23,OUT018,2181.2889135750315
NCT42,OUT035,2181.2889135750315
FDJ41,OUT035,2181.2889135750315
NCF42,OUT027,2181.2889135750315
FDA19,OUT013,2181.2889135750315
FDW09,OUT046,2181.2889135750315
NCO14,OUT027,2181.2889135750315
FDO39,OUT045,2181.2889135750315
FDR45,OUT027,2181.2889135750315
FDA15,OUT010,2181.2889135750315
FDY13,OUT013,2181.2889135750315
FDY31,OUT018,2181.2889135750315
NCS29,OUT049,2181.2889135750315
FDJ52,OUT018,2181.2889135750315
NCX41,OUT045,2181.2889135750315
FDQ36,OUT045,2181.2889135750315
FDV35,OUT035,2181.2889135750315
FDE02,OUT046,2181.2889135750315
FDA34,OUT018,2181.2889135750315
NCL42,OUT049,2181.2889135750315
FDE14,OUT045,2181.2889135750315
DRD25,OUT049,2181.2889135750315
DRF01,OUT018,2181.2889135750315
FDF39,OUT013,2181.2889135750315
FDP01,OUT035,2181.2889135750315
FDB10,OUT018,2181.2889135750315
FDY14,OUT035,2181.2889135750315
FDR57,OUT046,2181.2889135750315
NCH29,OUT018,2181.2889135750315
FDJ45,OUT045,2181.2889135750315
FDZ48,OUT018,2181.2889135750315
FDV44,OUT045,2181.2889135750315
FDR01,OUT019,2181.2889135750315
FDZ57,OUT013,2181.2889135750315
FDI08,OUT049,2181.2889135750315
DRA24,OUT035,2181.2889135750315
FDS39,OUT027,2181.2889135750315
NCL31,OUT013,2181.2889135750315
FDD34,OUT049,2181.2889135750315
FDC34,OUT046,2181.2889135750315
NCK05,OUT046,2181.2889135750315
FDB32,OUT010,2181.2889135750315
FDC03,OUT017,2181.2889135750315
FDO19,OUT018,2181.2889135750315
FDZ28,OUT010,2181.2889135750315
FDK28,OUT010,2181.2889135750315
NCU30,OUT018,2181.2889135750315
FDV57,OUT045,2181.2889135750315
FDB02,OUT027,2181.2889135750315
FDD52,OUT013,2181.2889135750315
FDN34,OUT013,2181.2889135750315
FDB50,OUT049,2181.2889135750315
FDS55,OUT049,2181.2889135750315
FDR21,OUT046,2181.2889135750315
NCD07,OUT049,2181.2889135750315
FDO11,OUT010,2181.2889135750315
NCC54,OUT018,2181.2889135750315
FDV35,OUT049,2181.2889135750315
NCU29,OUT046,2181.2889135750315
NCZ53,OUT010,2181.2889135750315
DRE03,OUT010,2181.2889135750315
FDZ09,OUT010,2181.2889135750315
FDE40,OUT045,2181.2889135750315
NCS18,OUT049,2181.2889135750315
FDX24,OUT027,2181.2889135750315
FDS34,OUT027,2181.2889135750315
NCS53,OUT045,2181.2889135750315
FDH38,OUT018,2181.2889135750315
DRM35,OUT045,2181.2889135750315
DRI25,OUT013,2181.2889135750315
NCP06,OUT035,2181.2889135750315
FDT02,OUT017,2181.2889135750315
NCP14,OUT013,2181.2889135750315
NCD43,OUT019,2181.2889135750315
FDP20,OUT013,2181.2889135750315
FDK04,OUT010,2181.2889135750315
FDQ15,OUT010,2181.2889135750315
FDE11,OUT049,2181.2889135750315
FDN01,OUT019,2181.2889135750315
FDC29,OUT035,2181.2889135750315
FDC48,OUT035,2181.2889135750315
DRF27,OUT035,2181.2889135750315
NCB55,OUT013,2181.2889135750315
NCX30,OUT017,2181.2889135750315
DRN36,OUT027,2181.2889135750315
FDP08,OUT017,2181.2889135750315
NCD31,OUT027,2181.2889135750315
FDK45,OUT017,2181.2889135750315
DRE49,OUT049,2181.2889135750315
FDU52,OUT027,2181.2889135750315
FDD53,OUT010,2181.2889135750315
FDF11,OUT045,2181.2889135750315
NCR30,OUT019,2181.2889135750315
FDD03,OUT013,2181.2889135750315
FDF09,OUT049,2181.2889135750315
FDS33,OUT018,2181.2889135750315
FDK03,OUT017,2181.2889135750315
FDD29,OUT035,2181.2889135750315
FDD02,OUT049,2181.2889135750315
FDF29,OUT027,2181.2889135750315
FDP59,OUT046,2181.2889135750315
NCN17,OUT035,2181.2889135750315
NCM55,OUT049,2181.2889135750315
FDD39,OUT019,2181.2889135750315
FDS02,OUT017,2181.2889135750315
FDN16,OUT045,2181.2889135750315
FDM21,OUT049,2181.2889135750315
FDJ04,OUT018,2181.2889135750315
FDT50,OUT049,2181.2889135750315
FDM27,OUT018,2181.2889135750315
FDT19,OUT045,2181.2889135750315
FDQ39,OUT049,2181.2889135750315
NCU30,OUT046,2181.2889135750315
FDY27,OUT046,2181.2889135750315
FDW14,OUT046,2181.2889135750315
FDJ21,OUT017,2181.2889135750315
FDX47,OUT027,2181.2889135750315
FDK56,OUT045,2181.2889135750315
NCN05,OUT035,2181.2889135750315
FDC26,OUT046,2181.2889135750315
FDT14,OUT013,2181.2889135750315
FDS36,OUT035,2181.2889135750315
FDR48,OUT010,2181.2889135750315
FDM04,OUT035,2181.2889135750315
FDZ37,OUT046,2181.2889135750315
FDE46,OUT017,2181.2889135750315
NCQ53,OUT046,2181.2889135750315
NCN42,OUT018,2181.2889135750315
DRH11,OUT049,2181.2889135750315
NCI42,OUT049,2181.2889135750315
FDT07,OUT045,2181.2889135750315
DRL60,OUT046,2181.2889135750315
FDG20,OUT018,2181.2889135750315
FDF56,OUT046,2181.2889135750315
FDV33,OUT018,2181.2889135750315
NCF31,OUT049,2181.2889135750315
FDD59,OUT046,2181.2889135750315
FDQ52,OUT049,2181.2889135750315
FDP09,OUT027,2181.2889135750315
FDK24,OUT035,2181.2889135750315
NCA18,OUT046,2181.2889135750315
NCE07,OUT045,2181.2889135750315
FDM45,OUT035,2181.2889135750315
FDQ32,OUT046,2181.2889135750315
FDI34,OUT035,2181.2889135750315
FDE14,OUT013,2181.2889135750315
DRF37,OUT017,2181.2889135750315
FDW44,OUT017,2181.2889135750315
FDC59,OUT049,2181.2889135750315
NCI29,OUT010,2181.2889135750315
FDV38,OUT018,2181.2889135750315
FDZ49,OUT013,2181.2889135750315
DRD49,OUT045,2181.2889135750315
FDA02,OUT046,2181.2889135750315
FDX20,OUT018,2181.2889135750315
FDS24,OUT013,2181.2889135750315
FDI58,OUT046,2181.2889135750315
FDQ60,OUT019,2181.2889135750315
FDJ27,OUT049,2181.2889135750315
FDV27,OUT017,2181.2889135750315
NCL41,OUT046,2181.2889135750315
NCP29,OUT046,2181.2889135750315
FDC45,OUT027,2181.2889135750315
FDN33,OUT013,2181.2889135750315
DRC01,OUT045,2181.2889135750315
FDL57,OUT045,2181.2889135750315
NCF42,OUT010,2181.2889135750315
FDG50,OUT046,2181.2889135750315
FDH22,OUT049,2181.2889135750315
FDO36,OUT049,2181.2889135750315
FDY04,OUT018,2181.2889135750315
FDZ09,OUT035,2181.2889135750315
FDH28,OUT049,2181.2889135750315
FDN32,OUT049,2181.2889135750315
DRJ37,OUT027,2181.2889135750315
FDE57,OUT017,2181.2889135750315
FDG05,OUT045,2181.2889135750315
FDI09,OUT018,2181.2889135750315
DRD12,OUT027,2181.2889135750315
FDD02,OUT010,2181.2889135750315
FDI36,OUT046,2181.2889135750315
DRK39,OUT049,2181.2889135750315
FDH44,OUT035,2181.2889135750315
FDS56,OUT049,2181.2889135750315
DRJ59,OUT045,2181.2889135750315
NCA30,OUT010,2181.2889135750315
FDF17,OUT045,2181.2889135750315
NCX18,OUT046,2181.2889135750315
NCO53,OUT018,2181.2889135750315
FDT23,OUT049,2181.2889135750315
NCJ19,OUT046,2181.2889135750315
FDI05,OUT017,2181.2889135750315
NCJ19,OUT010,2181.2889135750315
NCS29,OUT027,2181.2889135750315
NCC06,OUT013,2181.2889135750315
FDJ12,OUT017,2181.2889135750315
FDW48,OUT013,2181.2889135750315
FDX32,OUT017,2181.2889135750315
FDH02,OUT027,2181.2889135750315
FDD16,OUT046,2181.2889135750315
FDR09,OUT027,2181.2889135750315
FDB32,OUT018,2181.2889135750315
FDP11,OUT013,2181.2889135750315
FDG09,OUT049,2181.2889135750315
FDF21,OUT013,2181.2889135750315
NCJ19,OUT027,2181.2889135750315
FDY03,OUT010,2181.2889135750315
FDK58,OUT013,2181.2889135750315
FDC26,OUT049,2181.2889135750315
FDN15,OUT018,2181.2889135750315
DRH11,OUT027,2181.2889135750315
NCK17,OUT013,2181.2889135750315
DRC01,OUT046,2181.2889135750315
FDD03,OUT035,2181.2889135750315
NCY17,OUT049,2181.2889135750315
DRY23,OUT049,2181.2889135750315
FDT50,OUT035,2181.2889135750315
FDC38,OUT013,2181.2889135750315
NCN06,OUT010,2181.2889135750315
FDP56,OUT027,2181.2889135750315
FDW34,OUT045,2181.2889135750315
FDU07,OUT035,2181.2889135750315
NCO55,OUT018,2181.2889135750315
FDL16,OUT017,2181.2889135750315
FDT59,OUT045,2181.2889135750315
DRF01,OUT027,2181.2889135750315
NCS06,OUT045,2181.2889135750315
FDY13,OUT019,2181.2889135750315
DRF36,OUT010,2181.2889135750315
FDV10,OUT046,2181.2889135750315
FDE09,OUT010,2181.2889135750315
FDC20,OUT045,2181.2889135750315
FDI58,OUT017,2181.2889135750315
FDI56,OUT017,2181.2889135750315
NCI17,OUT018,2181.2889135750315
NCE19,OUT049,2181.2889135750315
FDA26,OUT019,2181.2889135750315
FDR01,OUT018,2181.2889135750315
FDC32,OUT027,2181.2889135750315
FDF11,OUT049,2181.2889135750315
FDH46,OUT046,2181.2889135750315
FDY33,OUT019,2181.2889135750315
DRG23,OUT046,2181.2889135750315
FDY04,OUT027,2181.2889135750315
FDE26,OUT045,2181.2889135750315
NCU42,OUT035,2181.2889135750315
NCO42,OUT035,2181.2889135750315
FDU25,OUT049,2181.2889135750315
FDW02,OUT027,2181.2889135750315
FDS22,OUT046,2181.2889135750315
FDG57,OUT035,2181.2889135750315
